Ksp Value,AtomicNumber,AtomicMass,Electronegativity,AtomicRadius,IonizationEnergy,ElectronAffinity,MeltingPoint,BoilingPoint,Density,ElementCount
1e-32,0.04712041884816753,0.037607885844278585,0.3462365591397849,0.22556390977443597,0.4931659434246862,0.10393198724760899,0.1414807049781136,0.352683580835333,0.08265650931047146,0.1111111111111111
3.266666666666667e-19,0.08900523560209425,0.07316004500190972,0.6752688172043011,0.37593984962406024,0.5985426867472674,0.24094048884165786,0.08734283395697198,0.18734282370741726,0.06655646062430964,0.4444444444444444
0.008,0.2931937172774869,0.27859929192043303,0.6154838709677422,0.6676691729323307,0.5639895110574804,0.42159404888416585,0.112301095027148,0.15745083851470434,0.13180341214203145,0.33333333333333337
8.666666666666668e-08,0.2020942408376963,0.19334876082183,0.5625806451612902,0.6285714285714286,0.5485624115285546,0.22055260361317752,0.5442064341698658,0.5135215124966748,0.11323917494481288,0.33333333333333337
4e-09,0.22513089005235606,0.21063226614960728,0.5408602150537636,0.6090225563909772,0.4942566078017312,0.19941551540913938,0.28255585933626504,0.3266704075012281,0.18125246940506903,0.4444444444444444
6e-06,0.31937172774869116,0.3124844521964816,0.6903225806451614,0.6365914786967419,0.8113614740213027,0.7450584484590861,0.16282128857436004,0.2640578905847435,0.1164917628996766,0.1111111111111111
0.008666666666666666,0.12827225130890052,0.12590160896098707,0.33225806451612905,0.2756892230576442,0.6518460074722117,0.09373007438894793,0.055163181508186915,0.08529374982182811,0.04999273543007425,0.4444444444444444
1.3333333333333336e-07,0.34973821989528797,0.337624444581752,0.5767741935483872,0.7127819548872179,0.5260343907363145,0.39232731137088206,0.12698105609105056,0.16932600656933336,0.17188278545038002,0.33333333333333337
5.666666666666667e-08,0.21269633507853405,0.204733324493384,0.5379032258064518,0.40977443609022535,0.6461896363678559,0.3028892136025506,0.06262888475603215,0.07429807064332566,0.10126266211822058,0.6666666666666666
1.1666666666666668e-06,0.2722513089005236,0.2566277126862086,0.5946236559139784,0.6591478696741855,0.5017984359408723,0.2057917109458024,0.35500452298221363,0.48172833432918605,0.2372241216900796,0.4444444444444444
0.15333333333333335,0.20523560209424083,0.19585520604966972,0.6258064516129034,0.5834586466165415,0.6397326711994991,0.09975557917109462,0.08767664421027921,0.13337998632499104,0.06334367163395202,0.33333333333333337
1.1333333333333334e-06,0.25130890052356014,0.23885907542471957,0.6365591397849464,0.6115288220551376,0.5635253985566107,0.3074123273113709,0.11192205495170426,0.17019426792789236,0.13829193235614778,0.4444444444444444
3.666666666666667e-09,0.20418848167539264,0.1897808017166019,0.6397849462365592,0.5864661654135337,0.5776344185830646,0.31187566418703516,0.10126825635494183,0.1512650672569488,0.08797249938385304,0.4444444444444444
1.666666666666667e-08,0.23350785340314137,0.21853753077435362,0.566451612903226,0.6586466165413536,0.5235003364815634,0.29840595111583423,0.12716440382642272,0.19392727032581789,0.10883484820763172,0.33333333333333337
2.3000000000000002e-20,0.0,0.0,0.33763440860215055,0.070175438596491,0.6480402849650759,0.03363443145589795,0.26827861570436085,0.3451197795266522,0.05145919492210489,0.1111111111111111
1.4666666666666667e-08,0.31937172774869116,0.30960084447447295,0.7182795698924735,0.44611528822055124,0.6131854361497227,0.28629117959617434,0.12617906152672406,0.1383632707538603,0.2695775718469563,0.4444444444444444
2.566666666666667e-17,1.0,0.9999999999999999,0.29677419354838697,0.9849624060150375,0.18722298285104322,0.6381774707757705,0.22151684836170907,0.4376731311859683,0.7948354497652586,0.0
7.333333333333334e-32,0.3422774869109948,0.31924143157226526,0.4814516129032258,0.3214285714285712,0.5406852621075351,0.07830765143464402,0.17328941217420868,0.15341602325410494,0.4218951744544645,0.6666666666666666
3.3333333333333335e-11,0.1769633507853403,0.16205586749629586,0.6658064516129034,0.29774436090225587,0.6538788202260228,0.22055260361317752,0.49493567651469317,0.40668281901155734,0.22488885773235529,0.33333333333333337
0.21333333333333335,0.2774869109947644,0.260329629987258,0.8623655913978499,0.08521303258145352,0.9868888218504168,0.7450584484590861,0.08070335914907223,0.08599340144288103,0.30257456754558065,0.1111111111111111
2.4000000000000004e-13,0.23036649214659685,0.21640027136664658,0.36344086021505384,0.09523809523809534,0.6327709836864459,0.03363443145589795,0.07283316772675116,0.07660483306848093,0.30250581894143114,0.1111111111111111
8.333333333333333e-07,0.32460732984293195,0.30633155125621786,0.6800000000000004,0.38195488721804516,0.6313507994337828,0.39232731137088206,0.07771029843587787,0.0624873130842159,0.28353246823792244,0.33333333333333337
4.6666666666666666e-07,0.09214659685863874,0.08269786857787213,0.618709677419355,0.1924812030075187,0.7177035713456943,0.22280021253985116,0.4572364679859878,0.35517144114911336,0.1291911042142617,0.888888888888889
8.333333333333334e-32,0.3069371727748691,0.2847496906640359,0.4822580645161292,0.31203007518796966,0.5523808971294644,0.07448193411264614,0.11465001021971374,0.1337176391427864,0.3674466851660624,0.6666666666666666
3.3333333333333337e-26,0.4345549738219895,0.39911585898028396,0.16451612903225787,0.48120300751879697,0.2995846193117213,0.1771785334750266,0.23705283693181936,0.31079036423284645,0.5757201945904957,0.0
0.13333333333333336,0.20418848167539264,0.18868773961329127,0.6913978494623658,0.7619047619047614,0.6075696748891934,0.4722369819341127,0.008671578874941063,0.016957168685805282,0.01908541586111837,0.4444444444444444
0.00017,0.2984293193717277,0.2843898501215865,0.6376344086021508,0.8195488721804511,0.5491611166546775,0.42776301806588735,0.03044665208249435,0.034167968246932884,0.10949864631182597,0.4444444444444444
1.1333333333333334e-07,0.08900523560209425,0.07122862133915762,0.5767741935483872,0.5172932330827069,0.5736523333255983,0.22055260361317752,0.5581700034200626,0.4744733882406097,0.06743417687812879,0.33333333333333337
2.0000000000000002e-07,0.08900523560209425,0.07122862133915762,0.5767741935483872,0.5172932330827069,0.5736523333255983,0.22055260361317752,0.5581700034200626,0.4744733882406097,0.06743417687812879,0.33333333333333337
1.1666666666666668e-09,0.13089005235602094,0.1089508863920277,0.7139784946236563,0.45112781954887193,0.8531780103497089,0.7450584484590861,0.1860939039913547,0.1989776834913017,0.040150099455203134,0.1111111111111111
0.0001666666666666667,0.08376963350785341,0.06502152777141625,0.21505376344086025,0.4611528822055133,0.49906017218573817,0.03363443145589795,0.17822371256903363,0.18958911511690155,0.04008135085105355,0.1111111111111111
0.00021666666666666666,0.23664921465968583,0.21550430509907964,0.5909677419354842,0.6015037593984962,0.5511243125333583,0.39232731137088206,0.14094462534124738,0.1302778823132683,0.12607778738369593,0.33333333333333337
2.3666666666666668e-05,0.14201570680628273,0.12840823731671375,0.5467741935483872,0.3402255639097742,0.6618708374910081,0.3028892136025506,0.07135611553740515,0.049892992983285006,0.07263453832654301,0.6666666666666666
5e-07,0.2984293193717277,0.2637247031401202,0.20645161290322567,0.907268170426065,0.1971085791195788,0.032359192348565324,0.7614941423838849,0.9604224096523273,0.41444582467072605,0.1111111111111111
7.666666666666666e-08,0.048167539267015724,0.037284245499303065,0.5741935483870966,0.3022556390977442,0.677590327895482,0.22280021253985116,0.48885363143867255,0.38906672576363943,0.050463763787148425,0.888888888888889
7e-32,0.14201570680628273,0.11444860411940173,0.3153225806451614,0.7236842105263155,0.401956234191168,0.07448193411264614,0.23321437316728158,0.26082495644725956,0.07221915856438768,0.6666666666666666
0.0016333333333333334,0.1099476439790576,0.08801401881437494,0.6516129032258067,0.49373433583959914,0.5985426867472674,0.31187566418703516,0.11290456406343913,0.11872496371022792,0.04980166766161631,0.4444444444444444
0.0010333333333333334,0.06806282722513088,0.05309205399161794,0.5921146953405019,0.297410192147034,0.6811779175272088,0.259192348565356,0.06039479799707102,0.05112270161792287,0.027721930629284703,0.7777777777777778
1.0333333333333333e-05,0.06806282722513088,0.05309205399161794,0.5921146953405019,0.297410192147034,0.6811779175272088,0.259192348565356,0.06039479799707102,0.05112270161792287,0.027721930629284703,0.7777777777777778
4.666666666666667e-10,0.356020942408377,0.34112291973443815,0.606451612903226,0.613533834586466,0.5351402780033883,0.4401487778958555,0.13560204232378076,0.3137000640487797,0.2412509315609833,0.33333333333333337
2.2666666666666667e-27,0.09773123909249565,0.08432117695468357,0.852329749103943,0.3107769423558895,0.7529915918285264,0.33411264612114777,0.2958691444919116,0.19032238363265977,0.08202578965755199,0.7777777777777778
3.333333333333334e-09,0.11099476439790576,0.09490321457816352,0.6903225806451616,0.3999999999999999,0.6228853874179101,0.28377258235919245,0.6374587922929192,0.610905454345941,0.22863253545895926,0.33333333333333337
1.9666666666666667e-13,0.12041884816753926,0.10447918316975939,0.4043010752688174,0.2656641604010024,0.5811152623395912,0.1390010626992561,0.3103716940237947,0.41697589195912055,0.30874528181910443,0.1111111111111111
0.4,0.15575916230366493,0.14320485809109246,0.6177419354838714,0.26691729323308255,0.6926414962987031,0.3424017003188098,0.12091160858294056,0.13516303429911714,0.17338351243956207,0.6666666666666666
7.0000000000000006e-34,0.06631762652705062,0.05366185170292412,0.8530465949820791,0.30242272347535515,0.763387711848019,0.3307120085015941,0.24374523164347164,0.17281270886704328,0.03362713251230566,0.7777777777777778
1.6666666666666665e-20,0.2696335078534031,0.23123422668495325,0.22580645161290325,0.736842105263158,0.2221010372914396,0.3352284803400638,0.5933606263773847,0.8213469525688059,0.5850793889070057,0.0
1.0000000000000001e-24,0.2696335078534031,0.23123422668495325,0.22580645161290325,0.736842105263158,0.2221010372914396,0.3352284803400638,0.5933606263773847,0.8213469525688059,0.5850793889070057,0.0
2.1000000000000003e-07,0.4345549738219895,0.39588234371891756,0.35483870967741926,0.36842105263157876,0.31253335808600013,0.7787725823591924,0.43167463669423634,0.6438812643638807,0.6465197468906829,0.0
5.666666666666667e-06,0.2931937172774869,0.2563388938473293,0.4193548387096777,0.30827067669172914,0.39287123198663365,0.8390276301806587,0.40304931973133284,0.6219367858170703,0.47547848880943155,0.0
1.1666666666666668e-18,0.1518324607329843,0.13300069230503542,0.3978494623655915,0.27067669172932307,0.5079247209523592,0.0776301806588735,0.9999999999999999,1.0,0.3946198065876616,0.1111111111111111
4.333333333333333e-11,0.5759162303664921,0.5434452253722151,0.2580645161290325,0.48120300751879697,0.21764555728308554,0.7056057385759831,0.46837453935399265,0.6735691845004532,0.7467181801615543,0.0
6e-12,0.15968586387434555,0.136475936377203,0.41129032258064524,0.36466165413533824,0.47961385839927595,0.22667375132837408,0.793640707244664,0.8086551303416303,0.34873910364977384,0.2222222222222222
2.6666666666666666e-34,0.23036649214659685,0.2042004929773416,0.5322580645161292,0.21992481203007497,0.47447961385839954,0.2985255047821467,0.3471244659946614,0.4716275079982184,0.43192878130260537,0.6666666666666666
1.6000000000000002e-18,0.13089005235602094,0.11414165928227003,0.4086021505376345,0.005012531328320691,0.5739215185761031,0.22938363443145593,0.22735321556715363,0.35945948617435974,0.31142458058422295,0.1111111111111111
2.3e-06,0.15968586387434555,0.1468282866332839,0.6193548387096774,0.16917293233082686,0.6899438423873949,0.37629516471838464,0.08977967916170015,0.1135943821298318,0.17438824947648152,0.6666666666666666
1.4666666666666667e-08,0.09573672400897532,0.08149406806961147,0.7004608294930874,0.2771213748657355,0.637306025837806,0.33625322605131314,0.738542717969726,0.6646462626441186,0.19542570819673252,0.5555555555555555
4.666666666666667e-36,0.1950261780104712,0.16970875206911223,0.5330645161290322,0.21052631578947345,0.4861752488803288,0.2946997874601488,0.2884850640401665,0.4519291238868999,0.37748029201420324,0.6666666666666666
2.666666666666667e-35,0.2853403141361256,0.24572794085371924,0.23225806451612918,0.3458646616541352,0.21131042164620695,0.47080233793836335,0.468832908692423,0.7350723438916645,0.5890983370546835,0.0
0.0001666666666666667,0.24921465968586384,0.23046763242119295,0.6761290322580646,0.4751879699248116,0.5693360870675053,0.45602550478214676,0.2702594188322004,0.2425057842308209,0.24961915236162754,0.33333333333333337
3.1333333333333336e-25,0.30890052356020936,0.29918244783789977,0.0,0.4711779448621556,0.4784999883971879,0.03363443145589795,0.174176301192165,0.19668017884378988,0.1758814252474727,0.1111111111111111
2.4333333333333335e-34,0.14136125654450263,0.12706107009677792,0.38924731182795713,0.24060150375939848,0.4937692896758177,0.08145589798087144,0.013880597316971013,0.3030461347471147,0.2004722495300675,0.1111111111111111
1.0333333333333335e-09,0.10785340314136124,0.091018990472802,0.6838709677419357,0.40601503759398483,0.6234701691690068,0.23614240170031875,0.6426799529690798,0.6046653182662793,0.20691920464465616,0.33333333333333337
8e-05,0.16230366492146595,0.14193483494810166,0.89247311827957,0.2656641604010024,0.9362077367553896,0.7710414452709884,0.32694381990638344,0.4159642335340844,0.27262514573274876,0.1111111111111111
1.6333333333333336e-15,0.11518324607329841,0.0980054763274902,0.3935483870967742,0.2756892230576442,0.5820898985914189,0.059617428267800254,0.3190736284840623,0.40657566515968435,0.2725563971285992,0.1111111111111111
2.6666666666666667e-17,0.26178010471204183,0.22152366642154941,0.20967741935483875,0.75187969924812,0.2235629916691808,0.2161530286928799,0.606413528067786,0.8057466123696516,0.5307960618712478,0.0
9.333333333333328e-38,0.11518324607329841,0.0980054763274902,0.3935483870967742,0.2756892230576442,0.5820898985914189,0.059617428267800254,0.3190736284840623,0.40657566515968435,0.2725563971285992,0.1111111111111111
1.3333333333333334e-06,0.2554973821989529,0.23529467423272404,0.6980645161290326,0.4902255639097741,0.6009421483767667,0.4079171094580235,0.22545457489026458,0.26046981233893796,0.2655628151502233,0.33333333333333337
3.3e-14,0.07678883071553227,0.06332193494437834,0.6236559139784945,0.23558897243107735,0.7108192359161194,0.19713071200850174,0.10255128576140915,0.11483196972416623,0.10219175521045615,0.7777777777777778
2.5e-10,0.3528795811518325,0.33960285362807535,0.6038709677419356,0.6285714285714286,0.5361984545053724,0.4401487778958555,0.15017272328050785,0.3174819647031202,0.2275975186757217,0.33333333333333337
0.00022000000000000003,0.7277486910994764,0.7132168107122371,0.5612903225806454,0.7869674185463658,0.393056876986982,0.8107332624867165,0.1679716195514254,0.3185550790137892,0.6280766286787368,0.1111111111111111
2.4666666666666668e-12,0.28376963350785334,0.28083575432062463,0.7483870967741937,0.4300751879699245,0.6099644953936836,0.25498405951115843,0.49571156527563875,0.4995284800756151,0.28329023026737754,0.33333333333333337
0.0005666666666666667,0.5392670157068062,0.5271588775501193,0.6473118279569894,0.7067669172932329,0.5001740421878265,0.8910733262486716,0.12980453026755415,0.28929577428470865,0.400021617903735,0.1111111111111111
1e-11,0.2931937172774869,0.2835380940652694,0.6956989247311831,0.4436090225563909,0.5454250110226722,0.2281083953241233,0.24214346859107586,0.315009547150345,0.32296168217387294,0.4444444444444444
1.1e-06,0.45549738219895286,0.45829610802780607,1.0,0.3057644110275688,0.9136982804631844,0.8024442082890542,0.08199650708398176,0.24073616988297739,0.3999101884372843,0.1111111111111111
4.666666666666668e-19,0.4083769633507853,0.41436674940719453,0.5010752688172044,0.3157894736842102,0.5595804422992137,0.09102019128586614,0.0741263156616607,0.23134760150857728,0.3998414398331348,0.1111111111111111
1.2333333333333334e-11,0.43141361256544497,0.42511143808054663,0.7625806451612906,0.5142857142857138,0.5874364746014438,0.42675876726886297,0.0784861871968236,0.1553329741482737,0.3419338407729447,0.33333333333333337
3.266666666666667e-07,0.9162303664921465,0.9099673195833002,0.43225806451612936,0.93734335839599,0.2665398092497624,0.7131774707757705,0.21690482309776724,0.3581389725292191,0.7616745397065653,0.1111111111111111
2.8333333333333336e-07,0.21465968586387432,0.21016196383743624,0.7400921658986175,0.41031149301825964,0.6311598502905675,0.2769546075603462,0.6728740465816576,0.6097411692159262,0.23331864787483766,0.5555555555555555
4.666666666666667e-06,0.31937172774869116,0.31176490334038176,0.7913978494623661,0.44611528822055124,0.6146938017775512,0.33610520722635495,0.07150966420651514,0.15853340757700937,0.28000114512495167,0.4444444444444444
8.333333333333333e-07,0.2722513089005236,0.2626866296322641,0.7946236559139788,0.42105263157894735,0.6288028218040054,0.3405685441020192,0.06085586560975266,0.13960420690606576,0.2296817121526569,0.4444444444444444
1e-26,0.7015706806282722,0.696065576041106,0.370967741935484,0.8120300751879697,0.18979880723087295,0.26325717321997877,0.23899255883418366,0.542904516892991,0.7217236259280513,0.0
0.027333333333333334,0.02617801047120419,0.02299001515392682,0.381720430107527,0.42105263157894735,0.41180702202213815,0.22906482465462275,0.43392297371408683,0.49400375353639947,0.044783873264030036,0.4444444444444444
0.060000000000000005,0.02617801047120419,0.02716241085096395,0.3870967741935485,0.32330827067669166,0.5405286241384912,0.6267003188097768,0.09274238428956799,0.29714715762231336,0.012995663389786406,0.0
0.008,0.041884816753926704,0.03656169767813951,0.310483870967742,0.4473684210526314,0.36431090896433327,0.18530818278427208,0.08264687549960234,0.23565168021680602,0.030680852024347855,0.6666666666666666
1e-11,0.0318895763921942,0.023921786205428786,0.49384164222873905,0.12166780587833204,0.7436643369625529,0.0981644285576273,0.025774651540877103,0.0,0.019211751170821034,0.9999999999999999
0.00022666666666666668,0.06387434554973823,0.051419416194282,0.6167741935483873,0.34285714285714297,0.6163414011556403,0.22055260361317752,0.5348569138892992,0.43722166679535646,0.07183850361530994,0.33333333333333337
8e-05,0.03403141361256545,0.025855181751215234,0.5629032258064519,0.17857142857142838,0.7026315178799343,0.1955300212539851,0.3175512958799376,0.2417328582845901,0.03873498597130176,0.6666666666666666
